message_id,sms_text,sender_type,message_length,contains_url,contains_phone,contains_email,contains_currency,contains_special_chars,language,label
1460,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1461,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1462,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1463,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1464,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1465,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1466,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1467,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1468,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1469,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1470,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1471,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1472,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1473,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1474,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1475,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1476,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1477,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1478,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1479,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1480,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1481,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1482,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1483,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1484,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1485,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1486,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1487,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1488,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1489,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1490,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1491,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1492,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1493,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1494,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1495,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1496,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1497,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1498,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1499,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1500,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1501,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1502,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1503,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1504,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1505,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1506,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1507,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1508,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1509,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1510,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1511,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1512,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1513,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1514,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1515,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1516,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1517,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1518,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1519,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1520,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1521,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1522,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1523,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1524,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1525,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1526,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1527,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1528,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1529,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1530,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1531,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1532,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1533,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1534,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1535,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1536,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1537,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1538,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1539,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1540,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1541,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1542,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1543,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1544,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1545,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1546,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1547,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1548,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1549,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1550,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1551,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1552,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1553,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1554,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1555,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1556,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1557,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1558,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1559,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1560,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1561,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1562,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1563,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1564,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1565,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1566,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1567,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1568,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1569,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1570,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1571,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1572,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1573,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1574,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1575,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1576,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1577,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1578,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1579,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1580,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1581,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1582,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1583,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1584,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1585,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1586,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1587,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1588,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1589,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1590,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1591,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1592,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1593,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1594,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1595,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1596,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1597,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1598,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1599,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1600,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1601,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1602,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1603,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1604,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1605,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1606,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1607,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1608,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1609,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1610,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1611,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1612,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1613,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1614,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1615,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1616,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1617,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1618,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1619,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1620,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1621,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1622,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1623,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1624,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1625,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1626,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1627,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1628,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1629,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1630,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1631,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1632,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1633,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1634,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1635,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1636,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1637,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1638,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1639,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1640,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1641,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1642,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1643,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1644,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1645,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1646,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1647,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1648,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1649,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1650,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1651,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1652,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1653,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1654,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1655,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1656,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1657,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1658,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1659,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1660,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1661,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1662,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1663,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1664,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1665,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1666,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1667,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1668,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1669,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1670,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1671,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1672,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1673,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1674,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1675,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1676,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1677,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1678,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1679,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1680,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1681,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1682,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1683,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1684,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1685,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1686,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1687,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1688,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1689,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1690,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1691,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1692,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1693,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1694,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1695,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1696,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1697,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1698,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1699,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1700,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1701,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1702,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1703,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1704,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1705,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1706,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1707,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1708,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1709,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1710,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1711,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1712,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1713,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1714,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1715,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1716,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1717,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1718,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1719,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1720,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1721,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1722,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1723,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1724,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
1725,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1726,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1727,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1728,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1729,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1730,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1731,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1732,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1733,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1734,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1735,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1736,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1737,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1738,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
1739,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1740,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
1741,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
1742,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1743,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
1744,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
1745,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
1746,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
1747,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
